node,gene
4707,YML081W
4708,YML082W
4709,YML083C
4710,YML084W
4711,YML085C
4712,YML086C
4713,YML087C
4714,YML088W
4715,YML089C
4716,YML090W
4717,YML091C
4718,YML092C
4719,YML093W
4720,YML094C-A
4721,YML094W
4722,YML095C
4723,YML096W
4724,YML097C
4725,YML098W
4726,YML099C
4727,YML099W-A
4728,YML100W
4729,YML100W-A
4730,YML101C
4731,YML101C-A
4732,YML102W
4733,YML103C
4734,YML104C
4735,YML105C
4736,YML106W
4737,YML107C
4738,YML108W
4739,YML109W
4740,YML110C
4741,YML111W
4742,YML112W
4743,YML113W
4744,YML114C
4745,YML115C
4746,YML116W
4747,YML116W-A
4748,YML117W
4749,YML118W
4750,YML119W
4751,YML120C
4752,YML121W
4753,YML122C
4754,YML123C
4755,YML124C
4756,YML125C
4757,YML126C
4758,YML127W
4759,YML128C
4760,YML129C
4761,YML130C
4762,YML131W
4763,YML132W
4764,YML133C
4765,YML133W-A
4766,YML133W-B
4767,YMR001C
4768,YMR001C-A
4769,YMR002W
4770,YMR003W
4771,YMR004W
4772,YMR005W
4773,YMR006C
4774,YMR007W
4775,YMR008C
4776,YMR009W
4777,YMR010W
4778,YMR011W
4779,YMR012W
4780,YMR013C
4781,YMR013C-A
4782,YMR013W-A
4783,YMR014W
4784,YMR015C
4785,YMR016C
4786,YMR017W
4787,YMR018W
4788,YMR019W
4789,YMR020W
4790,YMR021C
4791,YMR022W
4792,YMR023C
4793,YMR024W
4794,YMR025W
4795,YMR026C
4796,YMR027W
4797,YMR028W
4798,YMR029C
4799,YMR030W
4800,YMR030W-A
4801,YMR031C
4802,YMR031W-A
4803,YMR032W
4804,YMR033W
4805,YMR034C
4806,YMR035W
4807,YMR036C
4808,YMR037C
4809,YMR038C
4810,YMR039C
4811,YMR040W
4812,YMR041C
4813,YMR042W
4814,YMR043W
4815,YMR044W
4816,YMR045C
4817,YMR046C
4818,YMR046W-A
4819,YMR047C
4820,YMR048W
4821,YMR049C
4822,YMR050C
4823,YMR051C
4824,YMR052C-A
4825,YMR052W
4826,YMR053C
4827,YMR054W
4828,YMR055C
4829,YMR056C
4830,YMR057C
4831,YMR058W
4832,YMR059W
4833,YMR060C
4834,YMR061W
4835,YMR062C
4836,YMR063W
4837,YMR064W
4838,YMR065W
4839,YMR066W
4840,YMR067C
4841,YMR068W
4842,YMR069W
4843,YMR070W
4844,YMR071C
4845,YMR072W
4846,YMR073C
4847,YMR074C
4848,YMR075C-A
4849,YMR075W
4850,YMR076C
4851,YMR077C
4852,YMR078C
4853,YMR079W
4854,YMR080C
4855,YMR081C
4856,YMR082C
4857,YMR083W
4858,YMR084W
4859,YMR085W
4860,YMR086C-A
4861,YMR086W
4862,YMR087W
4863,YMR088C
4864,YMR089C
4865,YMR090W
4866,YMR091C
4867,YMR092C
4868,YMR093W
4869,YMR094W
4870,YMR095C
4871,YMR096W
4872,YMR097C
4873,YMR098C
4874,YMR099C
4875,YMR100W
4876,YMR101C
4877,YMR102C
4878,YMR103C
4879,YMR104C
4880,YMR105C
4881,YMR105W-A
4882,YMR106C
4883,YMR107W
4884,YMR108W
4885,YMR109W
4886,YMR110C
4887,YMR111C
4888,YMR112C
4889,YMR113W
4890,YMR114C
4891,YMR115W
4892,YMR116C
4893,YMR117C
4894,YMR118C
4895,YMR119W
4896,YMR119W-A
4897,YMR120C
4898,YMR121C
4899,YMR122C
4900,YMR122W-A
4901,YMR123W
4902,YMR124W
4903,YMR125W
4904,YMR126C
4905,YMR127C
4906,YMR128W
4907,YMR129W
4908,YMR130W
4909,YMR131C
4910,YMR132C
4911,YMR133W
4912,YMR134W
4913,YMR135C
4914,YMR135W-A
4915,YMR136W
4916,YMR137C
4917,YMR138W
4918,YMR139W
4919,YMR140W
4920,YMR141C
4921,YMR141W-A
4922,YMR142C
4923,YMR143W
4924,YMR144W
4925,YMR145C
4926,YMR146C
4927,YMR147W
4928,YMR148W
4929,YMR149W
4930,YMR150C
4931,YMR151W
4932,YMR152W
4933,YMR153C-A
4934,YMR153W
4935,YMR154C
4936,YMR155W
4937,YMR156C
4938,YMR157C
4939,YMR158C-A
4940,YMR158W
4941,YMR158W-B
4942,YMR159C
4943,YMR160W
4944,YMR161W
4945,YMR162C
4946,YMR163C
4947,YMR164C
4948,YMR165C
4949,YMR166C
4950,YMR167W
4951,YMR168C
4952,YMR169C
4953,YMR170C
4954,YMR171C
4955,YMR172C-A
4956,YMR172W
4957,YMR173W
4958,YMR173W-A
4959,YMR174C
4960,YMR175W
4961,YMR175W-A
4962,YMR176W
4963,YMR177W
4964,YMR178W
4965,YMR179W
4966,YMR180C
4967,YMR181C
4968,YMR182C
4969,YMR182W-A
4970,YMR183C
4971,YMR184W
4972,YMR185W
4973,YMR186W
4974,YMR187C
4975,YMR188C
4976,YMR189W
4977,YMR190C
4978,YMR191W
4979,YMR192W
4980,YMR193C-A
4981,YMR193W
4982,YMR194C-A
4983,YMR194C-B
4984,YMR194W
4985,YMR195W
4986,YMR196W
4987,YMR197C
4988,YMR198W
4989,YMR199W
4990,YMR200W
4991,YMR201C
4992,YMR202W
4993,YMR203W
4994,YMR204C
4995,YMR205C
4996,YMR206W
4997,YMR207C
4998,YMR208W
4999,YMR209C
5000,YMR210W
5001,YMR211W
5002,YMR212C
5003,YMR213W
5004,YMR214W
5005,YMR215W
5006,YMR216C
5007,YMR217W
5008,YMR218C
5009,YMR219W
5010,YMR220W
5011,YMR221C
5012,YMR222C
5013,YMR223W
5014,YMR224C
5015,YMR225C
5016,YMR226C
5017,YMR227C
5018,YMR228W
5019,YMR229C
5020,YMR230W
5021,YMR230W-A
5022,YMR231W
5023,YMR232W
5024,YMR233W
5025,YMR234W
5026,YMR235C
5027,YMR236W
5028,YMR237W
5029,YMR238W
5030,YMR239C
5031,YMR240C
5032,YMR241W
5033,YMR242C
5034,YMR242W-A
5035,YMR243C
5036,YMR244C-A
5037,YMR244W
5038,YMR245W
5039,YMR246W
5040,YMR247C
5041,YMR247W-A
5042,YMR250W
5043,YMR251W
5044,YMR251W-A
5045,YMR252C
5046,YMR253C
5047,YMR254C
5048,YMR255W
5049,YMR256C
5050,YMR257C
5051,YMR258C
5052,YMR259C
5053,YMR260C
5054,YMR261C
5055,YMR262W
5056,YMR263W
5057,YMR264W
5058,YMR265C
5059,YMR266W
5060,YMR267W
5061,YMR268C
5062,YMR269W
5063,YMR270C
5064,YMR271C
5065,YMR272C
5066,YMR272W-A
5067,YMR272W-B
5068,YMR273C
5069,YMR274C
5070,YMR275C
5071,YMR276W
5072,YMR277W
5073,YMR278W
5074,YMR279C
5075,YMR280C
5076,YMR281W
5077,YMR282C
5078,YMR283C
5079,YMR284W
5080,YMR285C
5081,YMR286W
5082,YMR287C
5083,YMR288W
5084,YMR289W
5085,YMR290C
5086,YMR290W-A
5087,YMR291W
5088,YMR292W
5089,YMR293C
5090,YMR294W
5091,YMR294W-A
5092,YMR295C
5093,YMR296C
5094,YMR297W
5095,YMR298W
5096,YMR299C
5097,YMR300C
5098,YMR301C
5099,YMR302C
5100,YMR303C
5101,YMR304C-A
5102,YMR304W
5103,YMR305C
5104,YMR306C-A
5105,YMR306W
5106,YMR307C-A
5107,YMR307W
5108,YMR308C
5109,YMR309C
5110,YMR310C
5111,YMR311C
5112,YMR312W
5113,YMR313C
5114,YMR314W
5115,YMR315W
5116,YMR315W-A
5117,YMR316C-A
5118,YMR316C-B
5119,YMR316W
5120,YMR317W
5121,YMR318C
5122,YMR319C
5123,YMR320W
5124,YMR321C
5125,YMR322C
5126,YMR323W
5127,YMR324C
5128,YMR325W
5129,YMR326C
5130,YNL001W
5131,YNL002C
5132,YNL003C
5133,YNL004W
5134,YNL005C
5135,YNL006W
5136,YNL007C
5137,YNL008C
5138,YNL009W
5139,YNL010W
5140,YNL011C
5141,YNL012W
5142,YNL013C
5143,YNL014W
5144,YNL015W
5145,YNL016W
5146,YNL017C
5147,YNL018C
5148,YNL019C
5149,YNL020C
5150,YNL021W
5151,YNL022C
5152,YNL023C
5153,YNL024C
5154,YNL024C-A
5155,YNL025C
5156,YNL026W
5157,YNL027W
5158,YNL028W
5159,YNL029C
5160,YNL030W
5161,YNL031C
5162,YNL032W
5163,YNL033W
5164,YNL034W
5165,YNL035C
5166,YNL036W
5167,YNL037C
5168,YNL038W
5169,YNL039W
5170,YNL040W
5171,YNL041C
5172,YNL042W
5173,YNL042W-B
5174,YNL043C
5175,YNL044W
5176,YNL045W
5177,YNL046W
5178,YNL047C
5179,YNL048W
5180,YNL049C
5181,YNL050C
5182,YNL051W
5183,YNL052W
5184,YNL053W
5185,YNL054W
5186,YNL054W-A
5187,YNL055C
5188,YNL056W
5189,YNL057W
5190,YNL058C
5191,YNL059C
5192,YNL061W
5193,YNL062C
5194,YNL063W
5195,YNL064C
5196,YNL065W
5197,YNL066W
5198,YNL067W
5199,YNL067W-A
5200,YNL067W-B
5201,YNL068C
5202,YNL069C
5203,YNL070W
5204,YNL071W
5205,YNL072W
5206,YNL073W
5207,YNL074C
5208,YNL075W
5209,YNL076W
5210,YNL077W
5211,YNL078W
5212,YNL079C
5213,YNL080C
5214,YNL081C
5215,YNL082W
5216,YNL083W
5217,YNL084C
5218,YNL085W
5219,YNL086W
5220,YNL087W
5221,YNL088W
5222,YNL089C
5223,YNL090W
5224,YNL091W
5225,YNL092W
5226,YNL093W
5227,YNL094W
5228,YNL095C
5229,YNL096C
5230,YNL097C
5231,YNL097C-B
5232,YNL097W-A
5233,YNL098C
5234,YNL099C
5235,YNL100W
5236,YNL101W
5237,YNL102W
5238,YNL103W
5239,YNL103W-A
5240,YNL104C
5241,YNL105W
5242,YNL106C
5243,YNL107W
5244,YNL108C
5245,YNL109W
5246,YNL110C
5247,YNL111C
5248,YNL112W
5249,YNL113W
5250,YNL114C
5251,YNL115C
5252,YNL116W
5253,YNL117W
5254,YNL118C
5255,YNL119W
5256,YNL120C
5257,YNL121C
5258,YNL122C
5259,YNL123W
5260,YNL124W
5261,YNL125C
5262,YNL126W
5263,YNL127W
5264,YNL128W
5265,YNL129W
5266,YNL130C
5267,YNL130C-A
5268,YNL131W
5269,YNL132W
5270,YNL133C
5271,YNL134C
5272,YNL135C
5273,YNL136W
5274,YNL137C
5275,YNL138W
5276,YNL138W-A
5277,YNL139C
5278,YNL140C
5279,YNL141W
5280,YNL142W
5281,YNL143C
5282,YNL144C
5283,YNL144W-A
5284,YNL145W
5285,YNL146C-A
5286,YNL146W
5287,YNL147W
5288,YNL148C
5289,YNL149C
5290,YNL150W
5291,YNL151C
5292,YNL152W
5293,YNL153C
5294,YNL154C
5295,YNL155W
5296,YNL156C
5297,YNL157W
5298,YNL158W
5299,YNL159C
5300,YNL160W
5301,YNL161W
5302,YNL162W
5303,YNL162W-A
5304,YNL163C
5305,YNL164C
5306,YNL165W
5307,YNL166C
5308,YNL167C
5309,YNL168C
5310,YNL169C
5311,YNL170W
5312,YNL171C
5313,YNL172W
5314,YNL173C
5315,YNL174W
5316,YNL175C
5317,YNL176C
5318,YNL177C
5319,YNL178W
5320,YNL179C
5321,YNL180C
5322,YNL181W
5323,YNL182C
5324,YNL183C
5325,YNL184C
5326,YNL185C
5327,YNL186W
5328,YNL187W
5329,YNL188W
5330,YNL189W
5331,YNL190W
5332,YNL191W
5333,YNL192W
5334,YNL193W
5335,YNL194C
5336,YNL195C
5337,YNL196C
5338,YNL197C
5339,YNL198C
5340,YNL199C
5341,YNL200C
5342,YNL201C
5343,YNL202W
5344,YNL203C
5345,YNL204C
5346,YNL205C
5347,YNL206C
5348,YNL207W
5349,YNL208W
5350,YNL209W
5351,YNL210W
5352,YNL211C
5353,YNL212W
5354,YNL213C
5355,YNL214W
5356,YNL215W
5357,YNL216W
5358,YNL217W
5359,YNL218W
5360,YNL219C
5361,YNL220W
5362,YNL221C
5363,YNL222W
5364,YNL223W
5365,YNL224C
5366,YNL225C
5367,YNL226W
5368,YNL227C
5369,YNL228W
5370,YNL229C
5371,YNL230C
5372,YNL231C
5373,YNL232W
5374,YNL233W
5375,YNL234W
5376,YNL235C
5377,YNL236W
5378,YNL237W
5379,YNL238W
5380,YNL239W
5381,YNL240C
5382,YNL241C
5383,YNL242W
5384,YNL243W
5385,YNL244C
5386,YNL245C
5387,YNL246W
5388,YNL247W
5389,YNL248C
5390,YNL249C
5391,YNL250W
5392,YNL251C
5393,YNL252C
5394,YNL253W
5395,YNL254C
5396,YNL255C
5397,YNL256W
5398,YNL257C
5399,YNL258C
5400,YNL259C
5401,YNL260C
5402,YNL261W
5403,YNL262W
5404,YNL263C
5405,YNL264C
5406,YNL265C
5407,YNL266W
5408,YNL267W
5409,YNL268W
5410,YNL269W
5411,YNL270C
5412,YNL271C
5413,YNL272C
5414,YNL273W
5415,YNL274C
5416,YNL275W
5417,YNL276C
5418,YNL277W
5419,YNL277W-A
5420,YNL278W
5421,YNL279W
5422,YNL280C
5423,YNL281W
5424,YNL282W
5425,YNL283C
5426,YNL284C
5427,YNL284C-A
5428,YNL284C-B
5429,YNL285W
5430,YNL286W
5431,YNL287W
5432,YNL288W
5433,YNL289W
5434,YNL290W
5435,YNL291C
5436,YNL292W
5437,YNL293W
5438,YNL294C
5439,YNL295W
5440,YNL296W
5441,YNL297C
5442,YNL298W
5443,YNL299W
5444,YNL300W
5445,YNL301C
5446,YNL302C
5447,YNL303W
5448,YNL304W
5449,YNL305C
5450,YNL306W
5451,YNL307C
5452,YNL308C
5453,YNL309W
5454,YNL310C
5455,YNL311C
5456,YNL312W
5457,YNL313C
5458,YNL314W
5459,YNL315C
5460,YNL316C
5461,YNL317W
5462,YNL318C
5463,YNL319W
5464,YNL320W
5465,YNL321W
5466,YNL322C
5467,YNL323W
5468,YNL324W
5469,YNL325C
5470,YNL326C
5471,YNL327W
5472,YNL328C
5473,YNL329C
5474,YNL330C
5475,YNL331C
5476,YNL332W
5477,YNL333W
5478,YNL334C
5479,YNL335W
5480,YNL336W
5481,YNL337W
5482,YNL338W
5483,YNL339C
5484,YNL339W-A
5485,YNL339W-B
5486,YNR001C
5487,YNR001W-A
5488,YNR002C
5489,YNR003C
5490,YNR003W-A
5491,YNR004W
5492,YNR005C
5493,YNR006W
5494,YNR007C
5495,YNR008W
5496,YNR009W
5497,YNR010W
5498,YNR011C
5499,YNR012W
5500,YNR013C
5501,YNR014W
5502,YNR015W
5503,YNR016C
5504,YNR017W
5505,YNR018W
5506,YNR019W
5507,YNR020C
5508,YNR021W
5509,YNR022C
5510,YNR023W
5511,YNR024W
5512,YNR025C
5513,YNR026C
5514,YNR027W
5515,YNR028W
5516,YNR029C
5517,YNR030W
5518,YNR031C
5519,YNR032C-A
5520,YNR032W
5521,YNR033W
5522,YNR034W
5523,YNR034W-A
5524,YNR035C
5525,YNR036C
5526,YNR037C
5527,YNR038W
5528,YNR039C
5529,YNR040W
5530,YNR041C
5531,YNR042W
5532,YNR043W
5533,YNR044W
5534,YNR045W
5535,YNR046W
5536,YNR047W
5537,YNR048W
5538,YNR049C
5539,YNR050C
5540,YNR051C
5541,YNR052C
5542,YNR053C
5543,YNR054C
5544,YNR055C
5545,YNR056C
5546,YNR057C
5547,YNR058W
5548,YNR059W
5549,YNR060W
5550,YNR061C
5551,YNR062C
5552,YNR063W
5553,YNR064C
5554,YNR065C
5555,YNR066C
5556,YNR067C
5557,YNR068C
5558,YNR069C
5559,YNR070W
5560,YNR071C
5561,YNR072W
5562,YNR073C
5563,YNR074C
5564,YNR075C-A
5565,YNR075W
5566,YNR076W
5567,YNR077C
5568,YOL001W
5569,YOL002C
5570,YOL003C
5571,YOL004W
5572,YOL005C
5573,YOL006C
5574,YOL007C
5575,YOL008W
5576,YOL009C
5577,YOL010W
5578,YOL011W
5579,YOL012C
5580,YOL013C
5581,YOL013W-A
5582,YOL013W-B
5583,YOL014W
5584,YOL015W
5585,YOL016C
5586,YOL017W
5587,YOL018C
5588,YOL019W
5589,YOL019W-A
5590,YOL020W
5591,YOL021C
5592,YOL022C
5593,YOL023W
5594,YOL024W
5595,YOL025W
5596,YOL026C
5597,YOL027C
5598,YOL028C
5599,YOL029C
5600,YOL030W
5601,YOL031C
5602,YOL032W
5603,YOL033W
5604,YOL034W
5605,YOL035C
5606,YOL036W
5607,YOL037C
5608,YOL038C-A
5609,YOL038W
5610,YOL039W
5611,YOL040C
5612,YOL041C
5613,YOL042W
5614,YOL043C
5615,YOL044W
5616,YOL045W
5617,YOL046C
5618,YOL047C
5619,YOL048C
5620,YOL049W
5621,YOL050C
5622,YOL051W
5623,YOL052C
5624,YOL052C-A
5625,YOL053W
5626,YOL054W
5627,YOL055C
5628,YOL056W
5629,YOL057W
5630,YOL058W
5631,YOL059W
5632,YOL060C
5633,YOL061W
5634,YOL062C
5635,YOL063C
5636,YOL064C
5637,YOL065C
5638,YOL066C
5639,YOL067C
5640,YOL068C
5641,YOL069W
5642,YOL070C
5643,YOL071W
5644,YOL072W
5645,YOL073C
5646,YOL075C
5647,YOL076W
5648,YOL077C
5649,YOL077W-A
5650,YOL078W
5651,YOL079W
5652,YOL080C
5653,YOL081W
5654,YOL082W
5655,YOL083C-A
5656,YOL083W
5657,YOL084W
5658,YOL085C
5659,YOL085W-A
5660,YOL086C
5661,YOL086W-A
5662,YOL087C
5663,YOL088C
5664,YOL089C
5665,YOL090W
5666,YOL091W
5667,YOL092W
5668,YOL093W
5669,YOL094C
5670,YOL095C
5671,YOL096C
5672,YOL097C
5673,YOL097W-A
5674,YOL098C
5675,YOL099C
5676,YOL100W
5677,YOL101C
5678,YOL102C
5679,YOL103W
5680,YOL103W-A
5681,YOL103W-B
5682,YOL104C
5683,YOL105C
5684,YOL106W
5685,YOL107W
5686,YOL108C
5687,YOL109W
5688,YOL110W
5689,YOL111C
5690,YOL112W
5691,YOL113W
5692,YOL114C
5693,YOL115W
5694,YOL116W
5695,YOL117W
5696,YOL118C
5697,YOL119C
5698,YOL120C
5699,YOL121C
5700,YOL122C
5701,YOL123W
5702,YOL124C
5703,YOL125W
5704,YOL126C
5705,YOL127W
5706,YOL128C
5707,YOL129W
5708,YOL130W
5709,YOL131W
5710,YOL132W
5711,YOL133W
5712,YOL134C
5713,YOL135C
5714,YOL136C
5715,YOL137W
5716,YOL138C
5717,YOL139C
5718,YOL140W
5719,YOL141W
5720,YOL142W
5721,YOL143C
5722,YOL144W
5723,YOL145C
5724,YOL146W
5725,YOL147C
5726,YOL148C
5727,YOL149W
5728,YOL150C
5729,YOL151W
5730,YOL152W
5731,YOL154W
5732,YOL155C
5733,YOL155W-A
5734,YOL156W
5735,YOL157C
5736,YOL158C
5737,YOL159C
5738,YOL159C-A
5739,YOL160W
5740,YOL161C
5741,YOL162W
5742,YOL163W
5743,YOL164W
5744,YOL164W-A
5745,YOL165C
5746,YOL166C
5747,YOL166W-A
5748,YOR001W
5749,YOR002W
5750,YOR003W
5751,YOR004W
5752,YOR005C
5753,YOR006C
5754,YOR007C
5755,YOR008C
5756,YOR008C-A
5757,YOR008W-B
5758,YOR009W
5759,YOR010C
5760,YOR011W
5761,YOR011W-A
5762,YOR012W
5763,YOR013W
5764,YOR014W
5765,YOR015W
5766,YOR016C
5767,YOR017W
5768,YOR018W
5769,YOR019W
5770,YOR020C
5771,YOR020W-A
5772,YOR021C
5773,YOR022C
5774,YOR023C
5775,YOR024W
5776,YOR025W
5777,YOR026W
5778,YOR027W
5779,YOR028C
5780,YOR029W
5781,YOR030W
5782,YOR031W
5783,YOR032C
5784,YOR032W-A
5785,YOR033C
5786,YOR034C
5787,YOR034C-A
5788,YOR035C
5789,YOR036W
5790,YOR037W
5791,YOR038C
5792,YOR039W
5793,YOR040W
5794,YOR041C
5795,YOR042W
5796,YOR043W
5797,YOR044W
5798,YOR045W
5799,YOR046C
5800,YOR047C
5801,YOR048C
5802,YOR049C
5803,YOR050C
5804,YOR051C
5805,YOR052C
5806,YOR053W
5807,YOR054C
5808,YOR055W
5809,YOR056C
5810,YOR057W
5811,YOR058C
5812,YOR059C
5813,YOR060C
5814,YOR061W
5815,YOR062C
5816,YOR063W
5817,YOR064C
5818,YOR065W
5819,YOR066W
5820,YOR067C
5821,YOR068C
5822,YOR069W
5823,YOR070C
5824,YOR071C
5825,YOR072W
5826,YOR072W-A
5827,YOR072W-B
5828,YOR073W
5829,YOR073W-A
5830,YOR074C
5831,YOR075W
5832,YOR076C
5833,YOR077W
5834,YOR078W
5835,YOR079C
5836,YOR080W
5837,YOR081C
5838,YOR082C
5839,YOR083W
5840,YOR084W
5841,YOR085W
5842,YOR086C
5843,YOR087W
5844,YOR089C
5845,YOR090C
5846,YOR091W
5847,YOR092W
5848,YOR093C
5849,YOR094W
5850,YOR095C
5851,YOR096W
5852,YOR097C
5853,YOR098C
5854,YOR099W
5855,YOR100C
5856,YOR101W
5857,YOR102W
5858,YOR103C
5859,YOR104W
5860,YOR105W
5861,YOR106W
5862,YOR107W
5863,YOR108C-A
5864,YOR108W
5865,YOR109W
5866,YOR110W
5867,YOR111W
5868,YOR112W
5869,YOR113W
5870,YOR114W
5871,YOR115C
5872,YOR116C
5873,YOR117W
5874,YOR118W
5875,YOR119C
5876,YOR120W
5877,YOR121C
5878,YOR122C
5879,YOR123C
5880,YOR124C
5881,YOR125C
5882,YOR126C
5883,YOR127W
5884,YOR128C
5885,YOR129C
5886,YOR130C
5887,YOR131C
5888,YOR132W
5889,YOR133W
5890,YOR134W
5891,YOR135C
5892,YOR136W
5893,YOR137C
5894,YOR138C
5895,YOR139C
5896,YOR140W
5897,YOR141C
5898,YOR142W
5899,YOR142W-A
5900,YOR142W-B
5901,YOR143C
5902,YOR144C
5903,YOR145C
5904,YOR146W
5905,YOR147W
5906,YOR148C
5907,YOR149C
5908,YOR150W
5909,YOR151C
5910,YOR152C
5911,YOR153W
5912,YOR154W
5913,YOR155C
5914,YOR156C
5915,YOR157C
5916,YOR158W
5917,YOR159C
5918,YOR160W
5919,YOR161C
5920,YOR161C-C
5921,YOR161W-A
5922,YOR161W-B
5923,YOR162C
5924,YOR163W
5925,YOR164C
5926,YOR165W
5927,YOR166C
5928,YOR167C
5929,YOR168W
5930,YOR169C
5931,YOR170W
5932,YOR171C
5933,YOR172W
5934,YOR173W
5935,YOR174W
5936,YOR175C
5937,YOR176W
5938,YOR177C
5939,YOR178C
5940,YOR179C
5941,YOR180C
5942,YOR181W
5943,YOR182C
5944,YOR183W
5945,YOR184W
5946,YOR185C
5947,YOR186C-A
5948,YOR186W
5949,YOR187W
5950,YOR188W
5951,YOR189W
5952,YOR190W
5953,YOR191W
5954,YOR192C
5955,YOR192C-A
5956,YOR192C-B
5957,YOR192C-C
5958,YOR193W
5959,YOR194C
5960,YOR195W
5961,YOR196C
5962,YOR197W
5963,YOR198C
5964,YOR199W
5965,YOR200W
5966,YOR201C
5967,YOR202W
5968,YOR203W
5969,YOR204W
5970,YOR205C
5971,YOR206W
5972,YOR207C
5973,YOR208W
5974,YOR209C
5975,YOR210W
5976,YOR211C
5977,YOR212W
5978,YOR213C
5979,YOR214C
5980,YOR215C
5981,YOR216C
5982,YOR217W
5983,YOR218C
5984,YOR219C
5985,YOR220W
5986,YOR221C
5987,YOR222W
5988,YOR223W
5989,YOR224C
5990,YOR225W
5991,YOR226C
5992,YOR227W
5993,YOR228C
5994,YOR229W
5995,YOR230W
5996,YOR231C-A
5997,YOR231W
5998,YOR232W
5999,YOR233W
6000,YOR234C
6001,YOR235W
6002,YOR236W
6003,YOR237W
6004,YOR238W
6005,YOR239W
6006,YOR241W
6007,YOR242C
6008,YOR243C
6009,YOR244W
6010,YOR245C
6011,YOR246C
6012,YOR247W
6013,YOR248W
6014,YOR249C
6015,YOR250C
6016,YOR251C
6017,YOR252W
6018,YOR253W
6019,YOR254C
6020,YOR255W
6021,YOR256C
6022,YOR257W
6023,YOR258W
6024,YOR259C
6025,YOR260W
6026,YOR261C
6027,YOR262W
6028,YOR263C
6029,YOR264W
6030,YOR265W
6031,YOR266W
6032,YOR267C
6033,YOR268C
6034,YOR269W
6035,YOR270C
6036,YOR271C
6037,YOR272W
6038,YOR273C
6039,YOR274W
6040,YOR275C
6041,YOR276W
6042,YOR277C
6043,YOR278W
6044,YOR279C
6045,YOR280C
6046,YOR281C
6047,YOR282W
6048,YOR283W
6049,YOR284W
6050,YOR285W
6051,YOR286W
6052,YOR287C
6053,YOR288C
6054,YOR289W
6055,YOR290C
6056,YOR291W
6057,YOR292C
6058,YOR293C-A
6059,YOR293W
6060,YOR294W
6061,YOR295W
6062,YOR296W
6063,YOR297C
6064,YOR298C-A
6065,YOR298W
6066,YOR299W
6067,YOR300W
6068,YOR301W
6069,YOR302W
6070,YOR303W
6071,YOR304C-A
6072,YOR304W
6073,YOR305W
6074,YOR306C
6075,YOR307C
6076,YOR308C
6077,YOR309C
6078,YOR310C
6079,YOR311C
6080,YOR312C
6081,YOR313C
6082,YOR314W
6083,YOR314W-A
6084,YOR315W
6085,YOR316C
6086,YOR316C-A
6087,YOR317W
6088,YOR318C
6089,YOR319W
6090,YOR320C
6091,YOR321W
6092,YOR322C
6093,YOR323C
6094,YOR324C
6095,YOR325W
6096,YOR326W
6097,YOR327C
6098,YOR328W
6099,YOR329C
6100,YOR329W-A
6101,YOR330C
6102,YOR331C
6103,YOR332W
6104,YOR333C
6105,YOR334W
6106,YOR335C
6107,YOR335W-A
6108,YOR336W
6109,YOR337W
6110,YOR338W
6111,YOR339C
6112,YOR340C
6113,YOR341W
6114,YOR342C
6115,YOR343C
6116,YOR343W-A
6117,YOR343W-B
6118,YOR344C
6119,YOR345C
6120,YOR346W
6121,YOR347C
6122,YOR348C
6123,YOR349W
6124,YOR350C
6125,YOR351C
6126,YOR352W
6127,YOR353C
6128,YOR354C
6129,YOR355W
6130,YOR356W
6131,YOR357C
6132,YOR358W
6133,YOR359W
6134,YOR360C
6135,YOR361C
6136,YOR362C
6137,YOR363C
6138,YOR364W
6139,YOR365C
6140,YOR366W
6141,YOR367W
6142,YOR368W
6143,YOR369C
6144,YOR370C
6145,YOR371C
6146,YOR372C
6147,YOR373W
6148,YOR374W
6149,YOR375C
6150,YOR376W
6151,YOR376W-A
6152,YOR377W
6153,YOR378W
6154,YOR379C
6155,YOR380W
6156,YOR381W
6157,YOR381W-A
6158,YOR382W
6159,YOR383C
6160,YOR384W
6161,YOR385W
6162,YOR386W
6163,YOR387C
6164,YOR388C
6165,YOR389W
6166,YOR390W
6167,YOR391C
6168,YOR392W
6169,YOR393W
6170,YOR394C-A
6171,YOR394W
6172,YOR396C-A
6173,YOR396W
6174,YPL001W
6175,YPL002C
6176,YPL003W
6177,YPL004C
6178,YPL005W
6179,YPL006W
6180,YPL007C
6181,YPL008W
6182,YPL009C
6183,YPL010W
6184,YPL011C
6185,YPL012W
6186,YPL013C
6187,YPL014W
6188,YPL015C
6189,YPL016W
6190,YPL017C
6191,YPL018W
6192,YPL019C
6193,YPL020C
6194,YPL021W
6195,YPL022W
6196,YPL023C
6197,YPL024W
6198,YPL025C
6199,YPL026C
6200,YPL027W
6201,YPL028W
6202,YPL029W
6203,YPL030W
6204,YPL031C
6205,YPL032C
6206,YPL033C
6207,YPL034W
6208,YPL035C
6209,YPL036W
6210,YPL037C
6211,YPL038W
6212,YPL038W-A
6213,YPL039W
6214,YPL040C
6215,YPL041C
6216,YPL042C
6217,YPL043W
6218,YPL044C
6219,YPL045W
6220,YPL046C
6221,YPL047W
6222,YPL048W
6223,YPL049C
6224,YPL050C
6225,YPL051W
6226,YPL052W
6227,YPL053C
6228,YPL054W
6229,YPL055C
6230,YPL056C
6231,YPL057C
6232,YPL058C
6233,YPL059W
6234,YPL060W
6235,YPL061W
6236,YPL062W
6237,YPL063W
6238,YPL064C
6239,YPL065W
6240,YPL066W
6241,YPL067C
